date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:38:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:38:59%20GMT	https://www.boxcarquilts.com/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/checkout/cart.php	(from https://www.boxcarquilts.com/)
21:39:00	258070/258070	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:38:59%20GMT	https://www.boxcarquilts.com/module/product.htm?checkout=3	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/product66ff.html	(from https://www.boxcarquilts.com/)
21:39:00	88457/88457	---M-Z	200	added ('OK')	application/javascript	etag:%2215989-61f3ed4ded225-gzip%22	https://www.boxcarquilts.com/1723204580/products-28.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204580/products-28.js	(from https://www.boxcarquilts.com/)
21:39:00	12941/12941	---M-Z	200	added ('OK')	application/javascript	etag:%22328d-61f3ed4d61f8a-gzip%22	https://www.boxcarquilts.com/1723204579/js/bower_components/vue/axios.0.18.0.min.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204579/js/bower_components/vue/axios.0.18.0.min.js	(from https://www.boxcarquilts.com/)
21:39:00	6103/6103	---M-Z	200	added ('OK')	application/javascript	etag:%2217d7-61f3ed4dd4b83-gzip%22	https://www.boxcarquilts.com/1723204579/pos-app/js/big.min.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204579/pos-app/js/big.min.js	(from https://www.boxcarquilts.com/)
21:39:00	4012/4012	---M-Z	200	added ('OK')	application/javascript	etag:%22fac-61f3ed4dd99a3-gzip%22	https://www.boxcarquilts.com/1723204579/pos-app/js/lib.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204579/pos-app/js/lib.js	(from https://www.boxcarquilts.com/)
21:39:01	78647/78647	---M-Z	200	added ('OK')	application/javascript	etag:%2213337-6363671f21254-gzip%22	https://www.boxcarquilts.com/1748457328/c/cart/cart.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1748457328/c/cart/cart.js	(from https://www.boxcarquilts.com/)
21:39:01	22551/22551	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2014%20Jul%202025%2002:39:01%20GMT	https://cdnjs.cloudflare.com/polyfill/v3/polyfill.min.js?features=Promise	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/cdnjs.cloudflare.com/polyfill/v3/polyfill.min2e7b.js	(from https://www.boxcarquilts.com/)
21:39:01	8167/8167	---M-Z	200	added ('OK')	application/javascript	etag:%221fe7-62b08e5237a55-gzip%22	https://www.boxcarquilts.com/1736167064/pos-app/js/model/WaitList.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1736167064/pos-app/js/model/WaitList.js	(from https://www.boxcarquilts.com/)
21:39:02	133625/133625	---M-Z	200	added ('OK')	application/javascript	etag:%22209f9-6399b76655f19-gzip%22	https://www.boxcarquilts.com/js/dist/npm.date-fns.40eb527a4fe2a38e4c93.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/js/dist/npm.date-fns.40eb527a4fe2a38e4c93.js	(from https://www.boxcarquilts.com/)
21:39:02	1271/1271	---M-Z	200	added ('OK')	application/javascript	etag:%224f7-6399b76655f19-gzip%22	https://www.boxcarquilts.com/js/dist/npm.uuid.94255209536a39261fd8.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/js/dist/npm.uuid.94255209536a39261fd8.js	(from https://www.boxcarquilts.com/)
21:39:02	185285/185285	---M-Z	200	added ('OK')	application/javascript	etag:%222d3c5-6399b76653809-gzip%22	https://www.boxcarquilts.com/js/dist/website-components.b8facec53a47a159cb87.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/js/dist/website-components.b8facec53a47a159cb87.js	(from https://www.boxcarquilts.com/)
21:39:03	118872/118872	---M--	200	added ('OK')	font/woff2	etag:%221d058-61f3ed4ccf7bf%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-brands-400.woff2	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-brands-400.woff2	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:03	211036/211036	---MCZ	200	added ('OK')	font/ttf	etag:W/%223385c-61f3ed4ccf7bf%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-brands-400.ttf	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-brands-400.ttf	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:03	451084/451084	---M--	200	added ('OK')	font/woff2	etag:%226e20c-61f3ed4cd1ecf%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-duotone-900.woff2	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-duotone-900.woff2	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:03	1370760/1370760	---MCZ	200	added ('OK')	font/ttf	etag:W/%2214ea88-61f3ed4cd1ecf%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-duotone-900.ttf	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-duotone-900.ttf	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:03	460556/460556	---M--	200	added ('OK')	font/woff2	etag:%227070c-61f3ed4cd45df%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-light-300.woff2	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-light-300.woff2	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:04	1275600/1275600	---MCZ	200	added ('OK')	font/ttf	etag:W/%221376d0-61f3ed4cd45df%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-light-300.ttf	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-light-300.ttf	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:04	421248/421248	---M--	200	added ('OK')	font/woff2	etag:%2266d80-61f3ed4cd45df%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-regular-400.woff2	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-regular-400.woff2	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:04	1141248/1141248	---MCZ	200	added ('OK')	font/ttf	etag:W/%22116a00-61f3ed4cd45df%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-regular-400.ttf	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-regular-400.ttf	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:04	350540/350540	---M--	200	added ('OK')	font/woff2	etag:%225594c-61f3ed4cdbb10%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-solid-900.woff2	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-solid-900.woff2	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:05	992668/992668	---MCZ	200	added ('OK')	font/ttf	etag:W/%22f259c-61f3ed4cdbb10%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-solid-900.ttf	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-solid-900.ttf	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:05	498828/498828	---M--	200	added ('OK')	font/woff2	etag:%2279c8c-61f3ed4cde220%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-thin-100.woff2	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-thin-100.woff2	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:05	1394228/1394228	---MCZ	200	added ('OK')	font/ttf	etag:W/%22154634-61f3ed4cde220%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-thin-100.ttf	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-thin-100.ttf	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:05	4800/4800	---M--	200	added ('OK')	font/woff2	etag:%2212c0-61f3ed4cde220%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-v4compatibility.woff2	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-v4compatibility.woff2	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:06	10832/10832	---MCZ	200	added ('OK')	font/ttf	etag:W/%222a50-61f3ed4cde220%22	https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-v4compatibility.ttf	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/webfonts/fa-v4compatibility.ttf	(from https://www.boxcarquilts.com/1723204578/bootflat/css/fontawesome-pro-6.5.2-web/css/all.min.css)
21:39:07	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22912ec66d7572ff821749319396470bde%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.svg	(from http://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css)
21:39:07	62926/62926	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ff423a4251cf2986555523dfe315c42b%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.1/fonts/glyphicons-halflings-regular.svg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/maxcdn.bootstrapcdn.com/bootstrap/3.3.1/fonts/glyphicons-halflings-regular.svg	(from https://maxcdn.bootstrapcdn.com/bootstrap/3.3.1/css/bootstrap.min.css)
21:39:07	1738/1738	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/animated-overlay.gif	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/animated-overlay.gif	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:07	260/260	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:07	332/332	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:08	314/314	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:08	314/314	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:08	259/259	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:09	387/387	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:09	384/384	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:09	6837/6837	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_222222_256x240.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_222222_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:09	7044/7044	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_888888_256x240.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_888888_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:10	6973/6973	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_454545_256x240.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_454545_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:10	4601/4601	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:10	4601/4601	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:11	264/264	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
21:39:11	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:11%20GMT	https://www.boxcarquilts.com/u0022https:////www.boxcarquilts.com//module//class//564139//2025-tamarack-jacket-classes/u0022>	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/u0022https_/www.boxcarquilts.com/module/class/564139/2025-tamarack-jacket-classes/u0022_	(from https://www.boxcarquilts.com/classes)
21:39:11	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:11%20GMT	https://www.boxcarquilts.com/u0022https:////media.rainpos.com//7381//Copy_of_updated_dates_Tamarack_Jacket_Class_Poster_8.5x11_.png/u0022	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/u0022https_/media.rainpos.com/7381/Copy_of_updated_dates_Tamarack_Jacket_Class_Poster_8.5x11_.png/u0022	(from https://www.boxcarquilts.com/classes)
21:39:12	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:11%20GMT	https://www.boxcarquilts.com/u0022https:////www.boxcarquilts.com//module//class//602532//beginner-cross-stitch-class/u0022>	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/u0022https_/www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class/u0022_	(from https://www.boxcarquilts.com/classes)
21:39:12	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:11%20GMT	https://www.boxcarquilts.com/u0022https:////media.rainpos.com//7381//Texas_Snow_Globe_Model_Pic_with_Designer_Name.jpeg/u0022	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/u0022https_/media.rainpos.com/7381/Texas_Snow_Globe_Model_Pic_with_Designer_Name.jpeg/u0022	(from https://www.boxcarquilts.com/classes)
21:39:12	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:12%20GMT	https://www.boxcarquilts.com/u0022https:////www.boxcarquilts.com//module//class//587216//cookie-cutter-beginner-applique-class/u0022>	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/u0022https_/www.boxcarquilts.com/module/class/587216/cookie-cutter-beginner-applique-class/u0022_	(from https://www.boxcarquilts.com/classes)
21:39:12	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:12%20GMT	https://www.boxcarquilts.com/u0022https:////media.rainpos.com//7381//Freezer_Paper_Applique_2_20250313131752.png/u0022	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/u0022https_/media.rainpos.com/7381/Freezer_Paper_Applique_2_20250313131752.png/u0022	(from https://www.boxcarquilts.com/classes)
21:39:12	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:12%20GMT	https://www.boxcarquilts.com/u0022https:////www.boxcarquilts.com//module//class//577942//2025-saturday-sew-day/u0022>	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/u0022https_/www.boxcarquilts.com/module/class/577942/2025-saturday-sew-day/u0022_	(from https://www.boxcarquilts.com/classes)
21:39:13	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:12%20GMT	https://www.boxcarquilts.com/u0022https:////media.rainpos.com//7381//2025_Saturday_Sew_Days_.png/u0022	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/u0022https_/media.rainpos.com/7381/2025_Saturday_Sew_Days_.png/u0022	(from https://www.boxcarquilts.com/classes)
21:39:13	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:13%20GMT	https://www.boxcarquilts.com/u0022https:////www.boxcarquilts.com//module//class//501837//sit-and-stitch-social/u0022>	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/u0022https_/www.boxcarquilts.com/module/class/501837/sit-and-stitch-social/u0022_	(from https://www.boxcarquilts.com/classes)
21:39:13	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:13%20GMT	https://www.boxcarquilts.com/u0022https:////media.rainpos.com//7381//2025_Sit_Stitch_Social_Flyer_revamp_129.png/u0022	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/u0022https_/media.rainpos.com/7381/2025_Sit_Stitch_Social_Flyer_revamp_129.png/u0022	(from https://www.boxcarquilts.com/classes)
21:39:13	34860/34860	---M--	200	added ('OK')	image/png	etag:%2281a2c5332b48d21ca6ac485d8de9a398%22	https://media.rainpos.com/THUMB_7381/SideWalkSale_3.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/THUMB_7381/SideWalkSale_3.png	(from https://www.boxcarquilts.com/classes)
21:39:14	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:13%20GMT	https://www.boxcarquilts.com/module/events.htm?year=2025&month=Jul&day=26&eventId=4074537	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/events2386.htm	(from https://www.boxcarquilts.com/classes)
21:39:14	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:14%20GMT	https://www.boxcarquilts.com/module/events.htm?year=2025&month=Aug&day=2&eventId=3897014	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/eventse064.htm	(from https://www.boxcarquilts.com/classes)
21:39:14	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:14%20GMT	https://www.boxcarquilts.com/module/events.htm?year=2025&month=Aug&day=9&eventId=4190998	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/events84b5.htm	(from https://www.boxcarquilts.com/classes)
21:39:14	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:14%20GMT	https://www.boxcarquilts.com/module/events.htm?year=2025&month=Aug&day=30&eventId=4194500	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/events2a55.htm	(from https://www.boxcarquilts.com/classes)
21:39:16	153325/153325	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:14%20GMT	https://www.boxcarquilts.com/module/events.htm?pageComponentId=7130744&month=7&year=2025	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/eventsd912.html	(from https://www.boxcarquilts.com/classes)
